Rank	Mantissa	Log	Amount	Code	Type	Amount	FirstTwo	First	Second		Diffs * 1000	First-Two	
			0.02475			0.000223289	$22.00	$2.00	$2.00		1268	$12	
			0.02477			0.017189418	$17.00	$1.00	$7.00		3484	$34	
			0.02480			0.003840667	$38.00	$3.00	$8.00		2759	$27	
			0.02483			0.026125929	$26.00	$2.00	$6.00		140	$14	
			0.02483			0.000958773	$95.00	$9.00	$5.00		350	$35	
			0.02483			-0.004682844	$46.00	$4.00	$6.00		3311	$33	
			0.02487			0.024914457	$24.00	$2.00	$4.00		1003	$10	
			0.02488			-0.004068858	$40.00	$4.00	$0.00		527	$52	
			0.02488			-0.023255814	$23.00	$2.00	$3.00		3357	$33	
			0.024914457			0.005469755	$54.00	$5.00	$4.00		358	$35	
			0.02492			-0.00896	$89.00	$8.00	$9.00		471	$47	
			0.02492			0.007964697	$79.00	$7.00	$9.00		308	$30	
			0.02493			0.009076348	$90.00	$9.00	$0.00		2962	$29	
			0.02496			-0.002433862	$24.00	$2.00	$4.00		910	$91	
			0.02496			0.00434921	$43.00	$4.00	$3.00		501	$50	
			0.024969549			-0.010878749	$10.00	$1.00	$0.00		2069	$20	
			0.02499			0.006406834	$64.00	$6.00	$4.00		976	$97	
			0.02500			-0.017612732	$17.00	$1.00	$7.00		1748	$17	
			0.025017481			-0.004320121	$43.00	$4.00	$3.00		3069	$30	
			0.02505			-0.021151969	$21.00	$2.00	$1.00		193	$19	
			0.02505			0.013187057	$13.00	$1.00	$3.00		1270	$12	
			0.0250628			-0.011812315	$11.00	$1.00	$1.00		3779	$37	
			0.02510			0.000553403	$55.00	$5.00	$5.00		1052	$10	
			0.02511			-0.001438053	$14.00	$1.00	$4.00		3859	$38	
			0.02515			0.007754514	$77.00	$7.00	$7.00		1052	$10	
			0.02516			0.027921293	$27.00	$2.00	$7.00		4663	$46	
			0.02521			-0.002887392	$28.00	$2.00	$8.00		1103	$11	
			0.025217885			0.022629773	$22.00	$2.00	$2.00		3351	$33	
			0.02525			0.036601993	$36.00	$3.00	$6.00		113	$11	
			0.02525			0.01092675	$10.00	$1.00	$0.00		3797	$37	
			0.02529			-0.001200961	$12.00	$1.00	$2.00		1419	$14	
			0.025304689			-0.003306613	$33.00	$3.00	$3.00		475	$47	
			0.02531			0.00924902	$92.00	$9.00	$2.00		1430	$14	
			0.02532			9.96115E-05	$99.00	$9.00	$9.00		798	$79	
			0.02533			0.004083665	$40.00	$4.00	$0.00		2007	$20	
			0.025351798			0.030850114	$30.00	$3.00	$0.00		1248	$12	
			0.02536			0.010969977	$10.00	$1.00	$0.00		8887	$88	
			0.02545			0.017323434	$17.00	$1.00	$7.00		770	$77	
			0.02546			0.004303892	$43.00	$4.00	$3.00		4936	$49	
			0.02551			0.013042668	$13.00	$1.00	$3.00		0	$0	
			0.02551			0.005701674	$57.00	$5.00	$7.00		651	$65	
			0.02552			-0.016825165	$16.00	$1.00	$6.00		744	$74	
			0.02552			-0.001674107	$16.00	$1.00	$6.00		4285	$42	
			0.02557			0.019564002	$19.00	$1.00	$9.00		2194	$21	
			0.02559			0.005299708	$52.00	$5.00	$2.00		5207	$52	
			0.02564			0.017814943	$17.00	$1.00	$7.00		3355	$33	
			0.025674571			0.013931059	$13.00	$1.00	$3.00		430	$43	
			0.02568			-0.005724855	$57.00	$5.00	$7.00		1541	$15	
			0.025694275			-0.019487997	$19.00	$1.00	$9.00		5205	$52	
			0.02575			0.026470323	$26.00	$2.00	$6.00		1638	$16	
			0.02576			0.006424925	$64.00	$6.00	$4.00		2417	$24	
			0.025786879			0.038653258	$38.00	$3.00	$8.00		751	$75	
			0.02579			0.020375516	$20.00	$2.00	$0.00		0	$0	
			0.02579			-0.023021701	$23.00	$2.00	$3.00		1206	$12	
			0.02581			0.024746622	$24.00	$2.00	$4.00		0	$0	
			0.02581			0.011044259	$11.00	$1.00	$1.00		694	$69	
			0.02581			0.007907394	$79.00	$7.00	$9.00		1687	$16	
			0.02583			0.003477839	$34.00	$3.00	$4.00		308	$30	
			0.02583			0.003385186	$33.00	$3.00	$3.00		2874	$28	
			0.02586			-0.034540927	$34.00	$3.00	$4.00		4467	$44	
			0.02591			0.00158083	$15.00	$1.00	$5.00		2585	$25	
			0.025932587			-0.02392424	$23.00	$2.00	$3.00		2308	$23	
			0.025955666			0.010638298	$10.00	$1.00	$0.00		401	$40	
			0.02596			0.014736842	$14.00	$1.00	$4.00		628	$62	
			0.025965959			0.038091286	$38.00	$3.00	$8.00		1753	$17	
			0.02598			-0.011431769	$11.00	$1.00	$1.00		554	$55	
			0.02599			-0.017062914	$17.00	$1.00	$7.00		1570	$15	
			0.02600			0.019333608	$19.00	$1.00	$9.00		356	$35	
			0.02601			-0.007263923	$72.00	$7.00	$2.00		398	$39	
			0.02601			-0.005365854	$53.00	$5.00	$3.00		4297	$42	
			0.02606			-0.021987903	$21.00	$2.00	$1.00		827	$82	
			0.02606			0.01872127	$18.00	$1.00	$8.00		232	$23	
			0.026065827			-0.010911478	$10.00	$1.00	$0.00		825	$82	
			0.02607			0.012276045	$12.00	$1.00	$2.00		448	$44	
			0.02608			-0.006391347	$63.00	$6.00	$3.00		1549	$15	
			0.02609			0.048738248	$48.00	$4.00	$8.00		448	$44	
			0.026098527			0.043878273	$43.00	$4.00	$3.00		2740	$27	
			0.026125929			-0.003389831	$33.00	$3.00	$3.00		124	$12	
			0.02613			-0.014890401	$14.00	$1.00	$4.00		1662	$16	
			0.02614			0.015499118	$15.00	$1.00	$5.00		814	$81	
			0.02615			0.000302229	$30.00	$3.00	$0.00		1768	$17	
			0.026169609			0.01268978	$12.00	$1.00	$2.00		321	$32	
			0.02617282			0.027299172	$27.00	$2.00	$7.00		519	$51	
			0.02618			0.002686415	$26.00	$2.00	$6.00		2286	$22	
			0.02620			0.005865315	$58.00	$5.00	$8.00		923	$92	
			0.026210104			-0.005687136	$56.00	$5.00	$6.00		261	$26	
			0.02621			0.013611352	$13.00	$1.00	$3.00		648	$64	
			0.02622			0.026785714	$26.00	$2.00	$6.00		4099	$40	
			0.02626			-0.000347826	$34.00	$3.00	$4.00		2027	$20	
			0.02628			-0.061308281	$61.00	$6.00	$1.00		7535	$75	
			0.02636			0.017569872	$17.00	$1.00	$7.00		3355	$33	
			0.026389351			0.063674778	$63.00	$6.00	$3.00		361	$36	
			0.02639			-0.014726027	$14.00	$1.00	$4.00		1191	$11	
			0.02640			-0.01682308	$16.00	$1.00	$6.00		1166	$11	
			0.02642			-0.068373047	$68.00	$6.00	$8.00		1102	$11	
			0.02643			0.024590164	$24.00	$2.00	$4.00		0	$0	
			0.02643			0.011037037	$11.00	$1.00	$1.00		4276	$42	
			0.026470323			-0.033995164	$33.00	$3.00	$3.00		2364	$23	
			0.026493965			0.025786879	$25.00	$2.00	$5.00		4836	$48	
			0.02654			-0.001626617	$16.00	$1.00	$6.00		635	$63	
			0.02655			-0.007553877	$75.00	$7.00	$5.00		0	$0	
			0.02655			-0.056861428	$56.00	$5.00	$6.00		3795	$37	
			0.02659			-0.010997706	$10.00	$1.00	$0.00		3473	$34	
			0.02662			0.02232	$22.00	$2.00	$2.00		4531	$45	
			0.02667			-0.029423273	$29.00	$2.00	$9.00		0	$0	
			0.02667			-0.033298396	$33.00	$3.00	$3.00		0	$0	
			0.02667			-0.023769808	$23.00	$2.00	$3.00		0	$0	
			0.02667			0.042802221	$42.00	$4.00	$2.00		0	$0	
			0.02667			0.001310831	$13.00	$1.00	$3.00		177	$17	
			0.026668436			0.043773523	$43.00	$4.00	$3.00		494	$49	
			0.02667			0.038723838	$38.00	$3.00	$8.00		4619	$46	
			0.026719569			-0.010867104	$10.00	$1.00	$0.00		191	$19	
			0.02672148			0.032272831	$32.00	$3.00	$2.00		1649	$16	
			0.02674			-0.022542498	$22.00	$2.00	$2.00		4775	$47	
			0.02679			-0.041058601	$41.00	$4.00	$1.00		0	$0	
			0.026785714			0.057246491	$57.00	$5.00	$7.00		3421	$34	
			0.02682			0.016184368	$16.00	$1.00	$6.00		4994	$49	
			0.02687			0.016366972	$16.00	$1.00	$6.00		641	$64	
			0.02688			0.041016753	$41.00	$4.00	$1.00		1268	$12	
			0.02689			-0.051331853	$51.00	$5.00	$1.00		1371	$13	
			0.026902655			-0.012796139	$12.00	$1.00	$2.00		800	$80	
			0.02691			-0.023998222	$23.00	$2.00	$3.00		66	$66	
			0.026911315			0.037489565	$37.00	$3.00	$7.00		1383	$13	
			0.02693			-0.008924	$89.00	$8.00	$9.00		6415	$64	
			0.02699			0.010037641	$10.00	$1.00	$0.00		3773	$37	
			0.02703			0.002557545	$25.00	$2.00	$5.00		3919	$39	
			0.02707			0.011734694	$11.00	$1.00	$1.00		2007	$20	
			0.02709			-0.002881637	$28.00	$2.00	$8.00		5657	$56	
			0.02714			0.018134528	$18.00	$1.00	$8.00		1138	$11	
			0.02715			-0.001064434	$10.00	$1.00	$0.00		2525	$25	
			0.02718			-0.003267742	$32.00	$3.00	$2.00		6965	$69	
			0.02725			0.027367971	$27.00	$2.00	$7.00		2359	$23	
			0.02727			0.028650711	$28.00	$2.00	$8.00		2421	$24	
			0.02730			0.033045589	$33.00	$3.00	$3.00		223	$22	
			0.027299172			-0.00267659	$26.00	$2.00	$6.00		2323	$23	
			0.02732			0.011324213	$11.00	$1.00	$1.00		4557	$45	
			0.027367971			-0.006666667	$66.00	$6.00	$6.00		2929	$29	
			0.02740			0.018700723	$18.00	$1.00	$8.00		0	$0	
			0.02740			0.013496226	$13.00	$1.00	$3.00		3533	$35	
			0.02743			-0.003344904	$33.00	$3.00	$3.00		9085	$90	
			0.02752344			-0.010638298	$10.00	$1.00	$0.00		2168	$21	
			0.02755			0.033346134	$33.00	$3.00	$3.00		882	$88	
			0.02755			0.040012388	$40.00	$4.00	$0.00		162	$16	
			0.02756			-0.000297779	$29.00	$2.00	$9.00		350	$35	
			0.02756			-0.00637436	$63.00	$6.00	$3.00		1819	$18	
			0.027577245			-0.027339769	$27.00	$2.00	$7.00		896	$89	
			0.02759			0.030943722	$30.00	$3.00	$0.00		0	$0	
			0.02759			-0.00161435	$16.00	$1.00	$6.00		3810	$38	
			0.02762			0.015570727	$15.00	$1.00	$5.00		900	$90	
			0.02763331			0.018693242	$18.00	$1.00	$8.00		2921	$29	
			0.02766			0.004341534	$43.00	$4.00	$3.00		5367	$53	
			0.02772			-0.017752161	$17.00	$1.00	$7.00		469	$46	
			0.027720879			0.023119352	$23.00	$2.00	$3.00		1068	$10	
			0.02773			0.067676072	$67.00	$6.00	$7.00		3122	$31	
			0.027762782			-0.001235496	$12.00	$1.00	$2.00		1500	$15	
			0.02778			-0.01694186	$16.00	$1.00	$6.00		0	$0	
			0.02778			0.010504432	$10.00	$1.00	$0.00		5271	$52	
			0.02783			0.002111532	$21.00	$2.00	$1.00		7881	$78	
			0.02791			0.010319304	$10.00	$1.00	$0.00		287	$28	
			0.02791			0.015775401	$15.00	$1.00	$5.00		912	$91	
			0.027921293			-0.013214004	$13.00	$1.00	$3.00		294	$29	
			0.02792			0.002294067	$22.00	$2.00	$2.00		986	$98	
			0.027934097			-0.008995582	$89.00	$8.00	$9.00		475	$47	
			0.02794			0.03013213	$30.00	$3.00	$0.00		131	$13	
			0.027940165			-0.028625059	$28.00	$2.00	$8.00		1682	$16	
			0.02796			-0.058132045	$58.00	$5.00	$8.00		1153	$11	
			0.027968521			-0.057559697	$57.00	$5.00	$7.00		351	$35	
			0.02797			-0.070206204	$70.00	$7.00	$0.00		631	$63	
			0.027978339			0.105359001	$10.00	$1.00	$0.00		1394	$13	
			0.02799			-0.022652389	$22.00	$2.00	$2.00		6000	$60	
			0.02805			-0.010896394	$10.00	$1.00	$0.00		8492	$84	
			0.02814			0.012720633	$12.00	$1.00	$2.00		2110	$21	
			0.02816			-0.014664343	$14.00	$1.00	$4.00		442	$44	
			0.02816			0.029887161	$29.00	$2.00	$9.00		630	$63	
			0.02817			-0.002309742	$23.00	$2.00	$3.00		0	$0	
			0.02817			0.018283272	$18.00	$1.00	$8.00		1369	$13	
			0.02818			0.005829544	$58.00	$5.00	$8.00		6589	$65	
			0.02825			0.01315637	$13.00	$1.00	$3.00		1283	$12	
			0.02826			0.030947886	$30.00	$3.00	$0.00		1022	$10	
			0.02827			0.022583509	$22.00	$2.00	$2.00		2228	$22	
			0.02829			-0.011232297	$11.00	$1.00	$1.00		486	$48	
			0.02830			-0.018439249	$18.00	$1.00	$8.00		3510	$35	
			0.02833388			0.005311417	$53.00	$5.00	$3.00		1481	$14	
			0.02835			0.031644514	$31.00	$3.00	$1.00		2011	$20	
			0.02837			0.023989218	$23.00	$2.00	$3.00		4030	$40	
			0.02841			0.022900763	$22.00	$2.00	$2.00		1858	$18	
			0.02843			-0.000463201	$46.00	$4.00	$6.00		1269	$12	
			0.02844			-0.029195201	$29.00	$2.00	$9.00		47	$47	
			0.02844			0.012305081	$12.00	$1.00	$2.00		1278	$12	
			0.02845			0.005082259	$50.00	$5.00	$0.00		1097	$10	
			0.02846			-0.007506647	$75.00	$7.00	$5.00		4117	$41	
			0.02851			-0.031461736	$31.00	$3.00	$1.00		0	$0	
			0.02851			-0.007700651	$77.00	$7.00	$7.00		3767	$37	
			0.028543414			0.000765111	$76.00	$7.00	$6.00		2801	$28	
			0.02857			0.022335081	$22.00	$2.00	$2.00		0	$0	
			0.02857			0.035788687	$35.00	$3.00	$5.00		0	$0	
			0.02857			0.025217885	$25.00	$2.00	$5.00		5843	$58	
			0.02863			0.000754527	$75.00	$7.00	$5.00		2085	$20	
			0.028650711			-0.001910028	$19.00	$1.00	$9.00		845	$84	
			0.02866			0.006345369	$63.00	$6.00	$3.00		1056	$10	
			0.02867			-0.008757444	$87.00	$8.00	$7.00		435	$43	
			0.028674078			-0.016357027	$16.00	$1.00	$6.00		4003	$40	
			0.02871			0.000461917	$46.00	$4.00	$6.00		384	$38	
			0.02872			-0.076335095	$76.00	$7.00	$6.00		1768	$17	
			0.02874			-0.013385171	$13.00	$1.00	$3.00		0	$0	
			0.02874			-0.035971628	$35.00	$3.00	$5.00		4135	$41	
			0.02878			0.047591241	$47.00	$4.00	$7.00		1090	$10	
			0.02879			-0.007692308	$76.00	$7.00	$6.00		10643	$10	
			0.02889			-0.029940456	$29.00	$2.00	$9.00		1803	$18	
			0.02891			0.035265505	$35.00	$3.00	$5.00		53	$53	
			0.02891			-0.054480367	$54.00	$5.00	$4.00		1274	$12	
			0.02893			-0.05560814	$55.00	$5.00	$5.00		1466	$14	
			0.028940275			0.007830118	$78.00	$7.00	$8.00		1611	$16	
			0.028956388			0.002921251	$29.00	$2.00	$9.00		1	$1	
			0.028956398			-0.035448686	$35.00	$3.00	$5.00		1003	$10	
			0.02897			-0.106463634	$10.00	$1.00	$0.00		1908	$19	
			0.02899			-0.024951463	$24.00	$2.00	$4.00		0	$0	
			0.02899			-0.041224189	$41.00	$4.00	$1.00		0	$0	
			0.02899			0	$0.00	$0.00	#VALUE!		0	$0	
			0.02899			0.011768326	$11.00	$1.00	$1.00		1911	$19	
			0.02900			0.00486544	$48.00	$4.00	$8.00		1837	$18	
			0.029022989			0.024058103	$24.00	$2.00	$4.00		1052	$10	
			0.029033504			-0.011894208	$11.00	$1.00	$1.00		29	$29	
			0.02903			-0.015700935	$15.00	$1.00	$5.00		2361	$23	
			0.02906			-0.017394607	$17.00	$1.00	$7.00		2927	$29	
			0.02909			-0.056895485	$56.00	$5.00	$6.00		1455	$14	
			0.029101233			-0.006229508	$62.00	$6.00	$2.00		1040	$10	
			0.029111633			0.034971956	$34.00	$3.00	$4.00		1458	$14	
			0.02913			0.031638508	$31.00	$3.00	$1.00		3508	$35	
			0.02916			-0.035457706	$35.00	$3.00	$5.00		2058	$20	
			0.02918			0.036360724	$36.00	$3.00	$6.00		2374	$23	
			0.02921			-0.014992272	$14.00	$1.00	$4.00		3416	$34	
			0.02924			-0.022203044	$22.00	$2.00	$2.00		393	$39	
			0.02924			-0.019658188	$19.00	$1.00	$9.00		2460	$24	
			0.02927			0.013422819	$13.00	$1.00	$3.00		4003	$40	
			0.02931			-0.018413827	$18.00	$1.00	$8.00		10344	$10	
			0.02941			-0.017113707	$17.00	$1.00	$7.00		0	$0	
			0.02941			0.002343881	$23.00	$2.00	$3.00		6882	$68	
			0.02948			-0.004927343	$49.00	$4.00	$9.00		226	$22	
			0.02948			0.0319765	$31.00	$3.00	$1.00		8421	$84	
			0.02957			0.056522446	$56.00	$5.00	$6.00		3295	$32	
			0.02960			-0.037641444	$37.00	$3.00	$7.00		2615	$26	
			0.029626146			-0.026315789	$26.00	$2.00	$6.00		348	$34	
			0.02963			0.023741066	$23.00	$2.00	$3.00		3139	$31	
			0.02966			-0.001043171	$10.00	$1.00	$0.00		905	$90	
			0.02967			-0.028596674	$28.00	$2.00	$8.00		270	$27	
			0.02967			0.010915406	$10.00	$1.00	$0.00		5416	$54	
			0.029726927			-0.020940695	$20.00	$2.00	$0.00		843	$84	
			0.02974			0.063998663	$63.00	$6.00	$3.00		549	$54	
			0.029740847			-0.010365135	$10.00	$1.00	$0.00		274	$27	
			0.02974			0.015155122	$15.00	$1.00	$5.00		1990	$19	
			0.02976			-0.010395498	$10.00	$1.00	$0.00		2375	$23	
			0.02979			0.000947792	$94.00	$9.00	$4.00		2448	$24	
			0.02981			0.04805492	$48.00	$4.00	$8.00		21	$21	
			0.029811925			-0.023716308	$23.00	$2.00	$3.00		626	$62	
			0.02982			0.027762782	$27.00	$2.00	$7.00		6898	$68	
			0.029887161			0.046972312	$46.00	$4.00	$6.00		1715	$17	
			0.02990			0.01039203	$10.00	$1.00	$0.00		1862	$18	
			0.029922926			0.028940275	$28.00	$2.00	$8.00		1719	$17	
			0.02994			-0.033158693	$33.00	$3.00	$3.00		0	$0	
			0.02994			0.019679144	$19.00	$1.00	$9.00		10004	$10	
			0.03004			0.003426334	$34.00	$3.00	$4.00		1741	$17	
			0.030057566			0.042020906	$42.00	$4.00	$2.00		1336	$13	
			0.03007			-0.013642747	$13.00	$1.00	$3.00		4470	$44	
			0.03012			0.027934097	$27.00	$2.00	$7.00		486	$48	
			0.03012			0.00969593	$96.00	$9.00	$6.00		0	$0	
			0.03012			0.018356415	$18.00	$1.00	$8.00		1165	$11	
			0.03013213			-0.019565078	$19.00	$1.00	$9.00		1862	$18	
			0.03015			-0.009159906	$91.00	$9.00	$1.00		606	$60	
			0.03016			0.020536186	$20.00	$2.00	$0.00		312	$31	
			0.030159939			-0.047945649	$47.00	$4.00	$7.00		4789	$47	
			0.03021			0.004349599	$43.00	$4.00	$3.00		7990	$79	
			0.03029			0.004060089	$40.00	$4.00	$0.00		1530	$15	
			0.03030			0.035853889	$35.00	$3.00	$5.00		0	$0	
			0.03030			0.005139883	$51.00	$5.00	$1.00		0	$0	
			0.03030			0.042397566	$42.00	$4.00	$2.00		0	$0	
			0.03030			0.044212618	$44.00	$4.00	$4.00		0	$0	
			0.03030			-0.047335871	$47.00	$4.00	$7.00		0	$0	
			0.03030			0.016791511	$16.00	$1.00	$6.00		11004	$11	
			0.03041			0.037141629	$37.00	$3.00	$7.00		7473	$74	
			0.03049			0.004676216	$46.00	$4.00	$6.00		3851	$38	
			0.03053			0.014788193	$14.00	$1.00	$4.00		804	$80	
			0.03053			0.016314445	$16.00	$1.00	$6.00		3333	$33	
			0.03057			-0.006283919	$62.00	$6.00	$2.00		834	$83	
			0.03058			0.034780109	$34.00	$3.00	$4.00		835	$83	
			0.03058			0.005222222	$52.00	$5.00	$2.00		2060	$20	
			0.03060			0.02094617	$20.00	$2.00	$0.00		726	$72	
			0.03061			0.01044768	$10.00	$1.00	$0.00		3637	$36	
			0.03065			-0.02180435	$21.00	$2.00	$1.00		3132	$31	
			0.03068			0.013527575	$13.00	$1.00	$3.00		1394	$13	
			0.03069			-0.008699881	$86.00	$8.00	$6.00		2996	$29	
			0.030723833			0.025674571	$25.00	$2.00	$5.00		1140	$11	
			0.03074			0.009566327	$95.00	$9.00	$5.00		1306	$13	
			0.03075			-0.019477785	$19.00	$1.00	$9.00		2093	$20	
			0.03077			0.018629872	$18.00	$1.00	$8.00		4648	$46	
			0.03082			-0.011121067	$11.00	$1.00	$1.00		3440	$34	
			0.030850114			-0.021426287	$21.00	$2.00	$1.00		1408	$14	
			0.03086			0.012527233	$12.00	$1.00	$2.00		0	$0	
			0.03086			-0.041473911	$41.00	$4.00	$1.00		1811	$18	
			0.030882309			-0.006397665	$63.00	$6.00	$3.00		4553	$45	
			0.03093			0.023270263	$23.00	$2.00	$3.00		0	$0	
			0.03093			0.029033504	$29.00	$2.00	$9.00		1589	$15	
			0.030943722			0.003111087	$31.00	$3.00	$1.00		416	$41	
			0.030947886			-0.001711138	$17.00	$1.00	$7.00		2557	$25	
			0.03097			0.011034335	$11.00	$1.00	$1.00		1870	$18	
			0.030992151			-0.014039735	$14.00	$1.00	$4.00		1908	$19	
			0.03101			-0.003922622	$39.00	$3.00	$9.00		745	$74	
			0.03102			-0.000971031	$97.00	$9.00	$7.00		3117	$31	
			0.03105			0.022895405	$22.00	$2.00	$2.00		1570	$15	
			0.03107			-0.020007391	$20.00	$2.00	$0.00		790	$79	
			0.03107			-0.021708683	$21.00	$2.00	$1.00		3291	$32	
			0.03110636			0.022190408	$22.00	$2.00	$2.00		9194	$91	
			0.03120			-0.0260181	$26.00	$2.00	$6.00		12739	$12	
			0.03132569			-0.04175654	$41.00	$4.00	$1.00		1834	$18	
			0.03134			-0.005136789	$51.00	$5.00	$1.00		1602	$16	
			0.03136			0.025932587	$25.00	$2.00	$5.00		358	$35	
			0.03136			0.025955666	$25.00	$2.00	$5.00		399	$39	
			0.03137			-0.014771537	$14.00	$1.00	$4.00		2126	$21	
			0.03139			0.012027972	$12.00	$1.00	$2.00		5765	$57	
			0.03145			-0.031122167	$31.00	$3.00	$1.00		1965	$19	
			0.03147			-0.012038569	$12.00	$1.00	$2.00		4549	$45	
			0.03151			0.000519751	$51.00	$5.00	$1.00		1985	$19	
			0.03153			0.023896104	$23.00	$2.00	$3.00		10483	$10	
			0.03164			-0.051468516	$51.00	$5.00	$1.00		214	$21	
			0.031638508			0.010876025	$10.00	$1.00	$0.00		601	$60	
			0.031644514			-0.015579987	$15.00	$1.00	$5.00		106	$10	
			0.03165			0.043239369	$43.00	$4.00	$3.00		482	$48	
			0.031650387			-0.0372109	$37.00	$3.00	$7.00		25	$25	
			0.03165			0.01153526	$11.00	$1.00	$1.00		1163	$11	
			0.03166			0.029626146	$29.00	$2.00	$9.00		2269	$22	
			0.031684961			0.0250628	$25.00	$2.00	$5.00		812	$81	
			0.03169			-0.02951824	$29.00	$2.00	$9.00		4605	$46	
			0.03174			0.013658537	$13.00	$1.00	$3.00		94	$94	
			0.031740069			-0.022929287	$22.00	$2.00	$2.00		596	$59	
			0.03175			0.007532738	$75.00	$7.00	$5.00		7215	$72	
			0.03182			-0.024384633	$24.00	$2.00	$4.00		1280	$12	
			0.03183			0.018686631	$18.00	$1.00	$8.00		1615	$16	
			0.03185			-0.005786702	$57.00	$5.00	$7.00		0	$0	
			0.03185			-0.038763751	$38.00	$3.00	$8.00		0	$0	
			0.03185			0.006902816	$69.00	$6.00	$9.00		2538	$25	
			0.03187			-0.025678032	$25.00	$2.00	$5.00		1707	$17	
			0.03189			0.026169609	$26.00	$2.00	$6.00		1794	$17	
			0.03191			-0.043486106	$43.00	$4.00	$3.00		5596	$55	
			0.03196			0.019430296	$19.00	$1.00	$9.00		1303	$13	
			0.0319765			-0.047619048	$47.00	$4.00	$7.00		2350	$23	
			0.03200			0.017357513	$17.00	$1.00	$7.00		625	$62	
			0.03201			0.017825312	$17.00	$1.00	$7.00		758	$75	
			0.032013826			-0.005816863	$58.00	$5.00	$8.00		4291	$42	
			0.03206			-0.014407046	$14.00	$1.00	$4.00		2882	$28	
			0.03209			-0.021894549	$21.00	$2.00	$1.00		3565	$35	
			0.03212			0.048358676	$48.00	$4.00	$8.00		730	$73	
			0.03213			0.022099104	$22.00	$2.00	$2.00		2348	$23	
			0.03215			-0.003776113	$37.00	$3.00	$7.00		2256	$22	
			0.03217			0.036559271	$36.00	$3.00	$6.00		8351	$83	
			0.03226			0.02365084	$23.00	$2.00	$3.00		1477	$14	
			0.032272831			0.018264577	$18.00	$1.00	$8.00		787	$78	
			0.03228			0.014541957	$14.00	$1.00	$4.00		10624	$10	
			0.032386943			0.000111545	$11.00	$1.00	$1.00		914	$91	
			0.03240			-0.01996431	$19.00	$1.00	$9.00		709	$70	
			0.032403177			-0.001991578	$19.00	$1.00	$9.00		2300	$23	
			0.03243			-0.010604938	$10.00	$1.00	$0.00		1327	$13	
			0.03244			0.013311819	$13.00	$1.00	$3.00		7895	$78	
			0.03252			-0.008814832	$88.00	$8.00	$8.00		193	$19	
			0.03252			0.01434391	$14.00	$1.00	$4.00		420	$42	
			0.03252			-0.023983257	$23.00	$2.00	$3.00		0	$0	
			0.03252			0.00631701	$63.00	$6.00	$3.00		3362	$33	
			0.03256			0.005931813	$59.00	$5.00	$9.00		5725	$57	
			0.03262			-0.005324326	$53.00	$5.00	$3.00		1317	$13	
			0.03263			-0.02423161	$24.00	$2.00	$4.00		4190	$41	
			0.03267			-0.019701528	$19.00	$1.00	$9.00		928	$92	
			0.03268			0.004633251	$46.00	$4.00	$6.00		3277	$32	
			0.03271			-0.034379492	$34.00	$3.00	$4.00		1199	$11	
			0.03272			-0.006450813	$64.00	$6.00	$4.00		7382	$73	
			0.03280			-0.014109127	$14.00	$1.00	$4.00		1687	$16	
			0.03282			-0.039513678	$39.00	$3.00	$9.00		1499	$14	
			0.03283			-0.000461498	$46.00	$4.00	$6.00		1139	$11	
			0.032841577			0.006859706	$68.00	$6.00	$8.00		12035	$12	
			0.03296			-0.024303963	$24.00	$2.00	$4.00		510	$51	
			0.03297			-0.05760709	$57.00	$5.00	$7.00		7856	$78	
			0.033045589			-0.003419778	$34.00	$3.00	$4.00		841	$84	
			0.03305			-0.086145267	$86.00	$8.00	$6.00		155	$15	
			0.03306			0.04897129	$48.00	$4.00	$8.00		1111	$11	
			0.03307			0.050861362	$50.00	$5.00	$0.00		4592	$45	
			0.03311			-0.069973742	$69.00	$6.00	$9.00		3048	$30	
			0.03314			-0.032125143	$32.00	$3.00	$2.00		610	$61	
			0.03315			0.014742983	$14.00	$1.00	$4.00		7986	$79	
			0.03323			0.025017481	$25.00	$2.00	$5.00		7999	$79	
			0.03331			-0.027969378	$27.00	$2.00	$7.00		2431	$24	
			0.03333			-0.179195259	$17.00	$1.00	$7.00		1280	$12	
			0.033346134			0.079802394	$79.00	$7.00	$9.00		2945	$29	
			0.03338			-0.039943692	$39.00	$3.00	$9.00		8596	$85	
			0.03346			-0.08266129	$82.00	$8.00	$2.00		8889	$88	
			0.033550424			-0.03026973	$30.00	$3.00	$0.00		4275	$42	
			0.03359			0.011022973	$11.00	$1.00	$1.00		1802	$18	
			0.03361			-0.091501936	$91.00	$9.00	$1.00		7947	$79	
			0.03369			0.007065949	$70.00	$7.00	$0.00		0	$0	
			0.03369			-0.011693953	$11.00	$1.00	$1.00		1721	$17	
			0.03371			0.090827135	$90.00	$9.00	$0.00		0	$0	
			0.03371			0.139049587	$13.00	$1.00	$3.00		2348	$23	
